split,period_id,jurisdiction,img_bg_ratio,img_density_mean,img_density_std,img_density_max,img_density_p90,img_high_dens_frac,img_top10_share,img_spatial_spread
train,TedmliP4,VT,0.3908233642578125,46.99978256225586,39.577880859375,225.72457885742188,94.05060577392578,0.04097888435237833,0.30956760445572057,0.22340770868321047
train,TedmliP4,WA,0.232391357421875,51.3029899597168,41.020469665527344,240.93280029296875,107.94380187988281,0.04315588597781577,0.2891696557516355,0.2456883028471863
train,TedmliP4,WI,0.4135589599609375,49.44116973876953,43.49338912963867,232.7679901123047,117.3239974975586,0.045325631618661044,0.3058883469788633,0.22429062421381887
train,TedmliP4,WV,0.615814208984375,60.79014587402344,50.55506896972656,225.10140991210938,139.0,0.08408134085312574,0.28511127032858086,0.20066438165013095
train,TedmliP4,WY,0.0286712646484375,37.62993621826172,34.37009048461914,221.5981903076172,86.67160034179688,0.021333081986270166,0.3331689998626192,0.27676984141753264
train,OIpwoBOI,AK,0.5748443603515625,84.71819305419922,54.58993911743164,239.73739624023438,169.46221923828125,0.1563722499371927,0.23011022438851803,0.19473768342890102
train,OIpwoBOI,AL,0.3359832763671875,73.08850860595703,45.15589904785156,221.5981903076172,132.84300231933594,0.05266907185697543,0.22156381070785577,0.22410025504704983
train,OIpwoBOI,AR,0.2482452392578125,42.41749954223633,39.11723709106445,221.5981903076172,106.70055847167976,0.030020094586640143,0.33392848085167987,0.23931859016904863
train,OIpwoBOI,AZ,0.129791259765625,40.14687728881836,35.84902572631836,221.5981903076172,91.61499786376953,0.026477292652989655,0.321214534652884,0.2394791261045223
train,OIpwoBOI,CA,0.571868896484375,73.73454284667969,50.02933883666992,240.96200561523438,149.74520874023438,0.09943688074702402,0.2435313358286915,0.22643658846606274
train,OIpwoBOI,CO,0.0274505615234375,36.60862350463867,34.38784408569336,221.5981903076172,83.82160186767578,0.02344007405431696,0.34661692360507346,0.24799261299950703
train,OIpwoBOI,CT,0.4368133544921875,59.96183776855469,51.81696701049805,235.36160278320312,143.04600524902344,0.0895445555284619,0.30320187706862284,0.20480127459707817
train,OIpwoBOI,DC,0.7583160400390625,132.9673309326172,46.54047393798828,221.5981903076172,199.64439392089844,0.3629648336384873,0.15806856089024696,0.12992050197007124
train,OIpwoBOI,DE,0.597198486328125,61.687774658203125,53.78683090209961,228.0802001953125,153.0,0.10209106750511403,0.30727268554253867,0.22386001373353537
train,OIpwoBOI,FL,0.7280120849609375,86.06434631347656,58.90279769897461,237.25320434570312,178.4197998046875,0.16330995792426367,0.2344722986876094,0.19880646732006305
train,OIpwoBOI,GA,0.3779754638671875,55.651344299316406,41.107330322265625,221.5981903076172,112.95539855957031,0.03787562860296823,0.2627048485712889,0.22091724981419764
train,OIpwoBOI,HI,0.93463134765625,66.57654571533203,47.89800262451172,241.35400390625,146.0380096435547,0.09337068160597572,0.26369142198647394,0.2406209121053301
train,OIpwoBOI,IA,0.260467529296875,55.17400360107422,45.96417236328125,221.5981903076172,131.48480224609375,0.056988404242149134,0.2898740334581503,0.21637616857744285
train,OIpwoBOI,ID,0.44232177734375,52.726322174072266,43.15557861328125,221.5981903076172,112.32660675048828,0.05858049688081427,0.3011661398334864,0.24467048897910745
train,OIpwoBOI,IL,0.399993896484375,67.48723602294922,44.48135757446289,225.3481903076172,129.91400146484375,0.041452621941915464,0.2296092900076121,0.20691853591466683
train,OIpwoBOI,IN,0.2816314697265625,58.32558059692383,43.93971252441406,221.5981903076172,125.052001953125,0.04768580471123006,0.2672293747791198,0.24604989152645676
train,OIpwoBOI,KS,0.0559539794921875,49.68212890625,46.882080078125,221.5981903076172,123.19120025634766,0.06255152014740824,0.3332900370755317,0.25970672598605965
train,OIpwoBOI,KY,0.49285888671875,70.72661590576172,50.3948974609375,240.0102081298828,148.0,0.09652184378384884,0.252888751173893,0.19301491337374893
train,OIpwoBOI,LA,0.4682769775390625,55.06550216674805,46.14205551147461,228.15640258789062,125.76719665527344,0.05228570608660717,0.2847108385543636,0.25603992268521597
train,OIpwoBOI,MA,0.640106201171875,82.79164123535156,50.29844665527344,231.19940185546875,152.7371826171875,0.10951411854489952,0.21354177168813968,0.16962954150874948
train,OIpwoBOI,MD,0.6792755126953125,74.61862182617188,52.2261848449707,227.85960388183594,152.0,0.10323992578143584,0.24611005023387805,0.18937514152241666
train,OIpwoBOI,ME,0.474395751953125,52.84077072143555,43.93523406982422,237.92999267578125,111.73760223388672,0.05057190965569297,0.2949547857407354,0.22026242852517625
train,OIpwoBOI,MI,0.670562744140625,75.49337768554688,61.16943359375,224.04800415039062,175.75561981201182,0.16632700324224178,0.25968815916523835,0.19683242032136553
train,OIpwoBOI,MN,0.4432830810546875,41.43840408325195,38.439762115478516,225.033203125,90.3971939086914,0.03595998355488557,0.34067679059519307,0.22114609527714216
train,OIpwoBOI,MO,0.4257659912109375,45.08657455444336,38.01130294799805,238.79759216308594,100.42440795898438,0.03159461111258736,0.306502866815831,0.23138233468078223
train,OIpwoBOI,MS,0.333740234375,56.982662200927734,44.96505355834961,221.5981903076172,116.82140350341797,0.04456760718211799,0.267860379704654,0.21489749138317393
train,OIpwoBOI,MT,0.1958465576171875,67.26889038085938,48.821739196777344,221.5981903076172,139.4792022705078,0.07614656268382004,0.2506665114775158,0.22810414146239766
train,OIpwoBOI,NC,0.4915008544921875,73.88086700439453,53.41099166870117,221.5981903076172,149.0,0.09869467366841711,0.24495858176816152,0.17665371888264972
train,OIpwoBOI,ND,0.0882110595703125,47.001712799072266,38.44752883911133,228.150390625,107.22859954833984,0.02398125679859426,0.2938320680618721,0.26422263140351254
train,OIpwoBOI,NE,0.22064208984375,38.37473678588867,39.10810089111328,226.66220092773438,92.83279418945312,0.03649463544521889,0.37122171397394044,0.26163581441330597
train,OIpwoBOI,NH,0.511962890625,58.68964385986328,52.59431838989258,221.5981903076172,147.0,0.09517258629314658,0.3085316364338406,0.191252796100107
train,OIpwoBOI,NJ,0.490325927734375,51.365150451660156,44.672176361083984,234.4669952392578,117.96700286865234,0.060265852344171006,0.32017035333252986,0.22281582964135893
train,OIpwoBOI,NM,0.1444244384765625,44.419864654541016,39.5927848815918,221.5981903076172,102.86000061035156,0.035865242282106614,0.32212392467263645,0.23929114961341708
train,OIpwoBOI,NV,0.2965850830078125,40.0748405456543,38.62388229370117,221.5981903076172,94.76580047607422,0.035445454348250506,0.3484589235738962,0.28714327872648404
train,OIpwoBOI,NY,0.6147308349609375,65.47623443603516,49.928287506103516,241.57460021972656,144.7572021484375,0.09109271654322944,0.266352396656161,0.2244630489774861
train,OIpwoBOI,OH,0.272735595703125,60.3239631652832,46.7204704284668,240.27780151367188,133.6986083984375,0.06338382778733583,0.2700275323735308,0.2478546163229746
train,OIpwoBOI,OK,0.393951416015625,57.010711669921875,44.75557327270508,221.5981903076172,120.61520385742188,0.04861775517397653,0.27533247377879483,0.20421293846134533
train,OIpwoBOI,OR,0.1981658935546875,43.330482482910156,43.04655456542969,224.19898986816406,114.17320251464844,0.04293135930274601,0.3522237961924668,0.25029132999257275
train,OIpwoBOI,PA,0.1723480224609375,50.875370025634766,45.508663177490234,224.8118133544922,121.76079559326172,0.06395531055843366,0.3172732069325124,0.2928175964742261
train,OIpwoBOI,RI,0.6273651123046875,58.654937744140625,52.4874153137207,221.5981903076172,146.8936004638672,0.09516399819827198,0.3086810378783701,0.16413886651868304
train,OIpwoBOI,SC,0.5027313232421875,57.03532791137695,44.715206146240234,233.5461883544922,127.12540435791016,0.058762159010709136,0.2796392808130202,0.21768834397185116
train,OIpwoBOI,SD,0.17608642578125,51.402748107910156,40.95940399169922,224.2501983642578,113.99999237060547,0.03550262982443144,0.28283085353295934,0.2883802578228795
train,OIpwoBOI,TN,0.2999267578125,91.92570495605469,46.855831146240234,221.5981903076172,154.01800537109375,0.11203138622493461,0.1983790239431105,0.2374929832107466
train,OIpwoBOI,TX,0.5311126708984375,64.84085083007812,49.39393615722656,221.5981903076172,140.40699768066406,0.06762341761853624,0.2564857142640763,0.18806596686775395
train,OIpwoBOI,UT,0.106414794921875,38.206886291503906,37.18988800048828,221.5981903076172,89.68199920654297,0.030907414364263516,0.35776591369238175,0.2464899354658971
train,OIpwoBOI,VA,0.5637969970703125,65.94794464111328,51.143924713134766,240.86459350585938,145.40640258789062,0.08797705250638402,0.25789034925784116,0.2057983250489702
train,OIpwoBOI,VT,0.3908233642578125,46.99978256225586,39.577880859375,225.72457885742188,94.05060577392578,0.04097888435237833,0.30956760445572057,0.22340770868321047
train,OIpwoBOI,WA,0.232391357421875,51.3029899597168,41.020469665527344,240.93280029296875,107.94380187988281,0.04315588597781577,0.2891696557516355,0.2456883028471863
train,OIpwoBOI,WI,0.4135589599609375,49.44116973876953,43.49338912963867,232.7679901123047,117.3239974975586,0.045325631618661044,0.3058883469788633,0.22429062421381887
train,OIpwoBOI,WV,0.615814208984375,60.79014587402344,50.55506896972656,225.10140991210938,139.0,0.08408134085312574,0.28511127032858086,0.20066438165013095
train,OIpwoBOI,WY,0.0286712646484375,37.62993621826172,34.37009048461914,221.5981903076172,86.67160034179688,0.021333081986270166,0.3331689998626192,0.27676984141753264
train,5Lptd03a,AK,0.5748443603515625,84.71819305419922,54.58993911743164,239.73739624023438,169.46221923828125,0.1563722499371927,0.23011022438851803,0.19473768342890102
train,5Lptd03a,AL,0.3359832763671875,73.08850860595703,45.15589904785156,221.5981903076172,132.84300231933594,0.05266907185697543,0.22156381070785577,0.22410025504704983
train,5Lptd03a,AR,0.2482452392578125,42.41749954223633,39.11723709106445,221.5981903076172,106.70055847167976,0.030020094586640143,0.33392848085167987,0.23931859016904863
train,5Lptd03a,AZ,0.129791259765625,40.14687728881836,35.84902572631836,221.5981903076172,91.61499786376953,0.026477292652989655,0.321214534652884,0.2394791261045223
train,5Lptd03a,CA,0.571868896484375,73.73454284667969,50.02933883666992,240.96200561523438,149.74520874023438,0.09943688074702402,0.2435313358286915,0.22643658846606274
train,5Lptd03a,CO,0.0274505615234375,36.60862350463867,34.38784408569336,221.5981903076172,83.82160186767578,0.02344007405431696,0.34661692360507346,0.24799261299950703
train,5Lptd03a,CT,0.4368133544921875,59.96183776855469,51.81696701049805,235.36160278320312,143.04600524902344,0.0895445555284619,0.30320187706862284,0.20480127459707817
train,5Lptd03a,DC,0.7583160400390625,132.9673309326172,46.54047393798828,221.5981903076172,199.64439392089844,0.3629648336384873,0.15806856089024696,0.12992050197007124
train,5Lptd03a,DE,0.597198486328125,61.687774658203125,53.78683090209961,228.0802001953125,153.0,0.10209106750511403,0.30727268554253867,0.22386001373353537
train,5Lptd03a,FL,0.7280120849609375,86.06434631347656,58.90279769897461,237.25320434570312,178.4197998046875,0.16330995792426367,0.2344722986876094,0.19880646732006305
train,5Lptd03a,GA,0.3779754638671875,55.651344299316406,41.107330322265625,221.5981903076172,112.95539855957031,0.03787562860296823,0.2627048485712889,0.22091724981419764
train,5Lptd03a,HI,0.93463134765625,66.57654571533203,47.89800262451172,241.35400390625,146.0380096435547,0.09337068160597572,0.26369142198647394,0.2406209121053301
train,5Lptd03a,IA,0.260467529296875,55.17400360107422,45.96417236328125,221.5981903076172,131.48480224609375,0.056988404242149134,0.2898740334581503,0.21637616857744285
train,5Lptd03a,ID,0.44232177734375,52.726322174072266,43.15557861328125,221.5981903076172,112.32660675048828,0.05858049688081427,0.3011661398334864,0.24467048897910745
train,5Lptd03a,IL,0.399993896484375,67.48723602294922,44.48135757446289,225.3481903076172,129.91400146484375,0.041452621941915464,0.2296092900076121,0.20691853591466683
train,5Lptd03a,IN,0.2816314697265625,58.32558059692383,43.93971252441406,221.5981903076172,125.052001953125,0.04768580471123006,0.2672293747791198,0.24604989152645676
train,5Lptd03a,KS,0.0559539794921875,49.68212890625,46.882080078125,221.5981903076172,123.19120025634766,0.06255152014740824,0.3332900370755317,0.25970672598605965
train,5Lptd03a,KY,0.49285888671875,70.72661590576172,50.3948974609375,240.0102081298828,148.0,0.09652184378384884,0.252888751173893,0.19301491337374893
train,5Lptd03a,LA,0.4682769775390625,55.06550216674805,46.14205551147461,228.15640258789062,125.76719665527344,0.05228570608660717,0.2847108385543636,0.25603992268521597
train,5Lptd03a,MA,0.640106201171875,82.79164123535156,50.29844665527344,231.19940185546875,152.7371826171875,0.10951411854489952,0.21354177168813968,0.16962954150874948
train,5Lptd03a,MD,0.6792755126953125,74.61862182617188,52.2261848449707,227.85960388183594,152.0,0.10323992578143584,0.24611005023387805,0.18937514152241666
train,5Lptd03a,ME,0.474395751953125,52.84077072143555,43.93523406982422,237.92999267578125,111.73760223388672,0.05057190965569297,0.2949547857407354,0.22026242852517625
train,5Lptd03a,MI,0.670562744140625,75.49337768554688,61.16943359375,224.04800415039062,175.75561981201182,0.16632700324224178,0.25968815916523835,0.19683242032136553
train,5Lptd03a,MN,0.4432830810546875,41.43840408325195,38.439762115478516,225.033203125,90.3971939086914,0.03595998355488557,0.34067679059519307,0.22114609527714216
train,5Lptd03a,MO,0.4257659912109375,45.08657455444336,38.01130294799805,238.79759216308594,100.42440795898438,0.03159461111258736,0.306502866815831,0.23138233468078223
train,5Lptd03a,MS,0.333740234375,56.982662200927734,44.96505355834961,221.5981903076172,116.82140350341797,0.04456760718211799,0.267860379704654,0.21489749138317393
train,5Lptd03a,MT,0.1958465576171875,67.26889038085938,48.821739196777344,221.5981903076172,139.4792022705078,0.07614656268382004,0.2506665114775158,0.22810414146239766
train,5Lptd03a,NC,0.4915008544921875,73.88086700439453,53.41099166870117,221.5981903076172,149.0,0.09869467366841711,0.24495858176816152,0.17665371888264972
train,5Lptd03a,ND,0.0882110595703125,47.001712799072266,38.44752883911133,228.150390625,107.22859954833984,0.02398125679859426,0.2938320680618721,0.26422263140351254
train,5Lptd03a,NE,0.22064208984375,38.37473678588867,39.10810089111328,226.66220092773438,92.83279418945312,0.03649463544521889,0.37122171397394044,0.26163581441330597
train,5Lptd03a,NH,0.511962890625,58.68964385986328,52.59431838989258,221.5981903076172,147.0,0.09517258629314658,0.3085316364338406,0.191252796100107
train,5Lptd03a,NJ,0.490325927734375,51.365150451660156,44.672176361083984,234.4669952392578,117.96700286865234,0.060265852344171006,0.32017035333252986,0.22281582964135893
train,5Lptd03a,NM,0.1444244384765625,44.419864654541016,39.5927848815918,221.5981903076172,102.86000061035156,0.035865242282106614,0.32212392467263645,0.23929114961341708
train,5Lptd03a,NV,0.2965850830078125,40.0748405456543,38.62388229370117,221.5981903076172,94.76580047607422,0.035445454348250506,0.3484589235738962,0.28714327872648404
train,5Lptd03a,NY,0.6147308349609375,65.47623443603516,49.928287506103516,241.57460021972656,144.7572021484375,0.09109271654322944,0.266352396656161,0.2244630489774861
train,5Lptd03a,OH,0.272735595703125,60.3239631652832,46.7204704284668,240.27780151367188,133.6986083984375,0.06338382778733583,0.2700275323735308,0.2478546163229746
train,5Lptd03a,OK,0.393951416015625,57.010711669921875,44.75557327270508,221.5981903076172,120.61520385742188,0.04861775517397653,0.27533247377879483,0.20421293846134533
train,5Lptd03a,OR,0.1981658935546875,43.330482482910156,43.04655456542969,224.19898986816406,114.17320251464844,0.04293135930274601,0.3522237961924668,0.25029132999257275
train,5Lptd03a,PA,0.1723480224609375,50.875370025634766,45.508663177490234,224.8118133544922,121.76079559326172,0.06395531055843366,0.3172732069325124,0.2928175964742261
train,5Lptd03a,RI,0.6273651123046875,58.654937744140625,52.4874153137207,221.5981903076172,146.8936004638672,0.09516399819827198,0.3086810378783701,0.16413886651868304
train,5Lptd03a,SC,0.5027313232421875,57.03532791137695,44.715206146240234,233.5461883544922,127.12540435791016,0.058762159010709136,0.2796392808130202,0.21768834397185116
train,5Lptd03a,SD,0.17608642578125,51.402748107910156,40.95940399169922,224.2501983642578,113.99999237060547,0.03550262982443144,0.28283085353295934,0.2883802578228795
train,5Lptd03a,TN,0.2999267578125,91.92570495605469,46.855831146240234,221.5981903076172,154.01800537109375,0.11203138622493461,0.1983790239431105,0.2374929832107466
train,5Lptd03a,TX,0.5311126708984375,64.84085083007812,49.39393615722656,221.5981903076172,140.40699768066406,0.06762341761853624,0.2564857142640763,0.18806596686775395
train,5Lptd03a,UT,0.106414794921875,38.206886291503906,37.18988800048828,221.5981903076172,89.68199920654297,0.030907414364263516,0.35776591369238175,0.2464899354658971
train,5Lptd03a,VA,0.5637969970703125,65.94794464111328,51.143924713134766,240.86459350585938,145.40640258789062,0.08797705250638402,0.25789034925784116,0.2057983250489702
train,5Lptd03a,VT,0.3908233642578125,46.99978256225586,39.577880859375,225.72457885742188,94.05060577392578,0.04097888435237833,0.30956760445572057,0.22340770868321047
train,5Lptd03a,WA,0.232391357421875,51.3029899597168,41.020469665527344,240.93280029296875,107.94380187988281,0.04315588597781577,0.2891696557516355,0.2456883028471863
train,5Lptd03a,WI,0.4135589599609375,49.44116973876953,43.49338912963867,232.7679901123047,117.3239974975586,0.045325631618661044,0.3058883469788633,0.22429062421381887
train,5Lptd03a,WV,0.615814208984375,60.79014587402344,50.55506896972656,225.10140991210938,139.0,0.08408134085312574,0.28511127032858086,0.20066438165013095
train,5Lptd03a,WY,0.0286712646484375,37.62993621826172,34.37009048461914,221.5981903076172,86.67160034179688,0.021333081986270166,0.3331689998626192,0.27676984141753264
train,MZ0ENeKD,AK,0.5748443603515625,84.71819305419922,54.58993911743164,239.73739624023438,169.46221923828125,0.1563722499371927,0.23011022438851803,0.19473768342890102
train,MZ0ENeKD,AL,0.3359832763671875,73.08850860595703,45.15589904785156,221.5981903076172,132.84300231933594,0.05266907185697543,0.22156381070785577,0.22410025504704983
train,MZ0ENeKD,AR,0.2482452392578125,42.41749954223633,39.11723709106445,221.5981903076172,106.70055847167976,0.030020094586640143,0.33392848085167987,0.23931859016904863
train,MZ0ENeKD,AZ,0.129791259765625,40.14687728881836,35.84902572631836,221.5981903076172,91.61499786376953,0.026477292652989655,0.321214534652884,0.2394791261045223
train,MZ0ENeKD,CA,0.571868896484375,73.73454284667969,50.02933883666992,240.96200561523438,149.74520874023438,0.09943688074702402,0.2435313358286915,0.22643658846606274
train,MZ0ENeKD,CO,0.0274505615234375,36.60862350463867,34.38784408569336,221.5981903076172,83.82160186767578,0.02344007405431696,0.34661692360507346,0.24799261299950703
train,MZ0ENeKD,CT,0.4368133544921875,59.96183776855469,51.81696701049805,235.36160278320312,143.04600524902344,0.0895445555284619,0.30320187706862284,0.20480127459707817
train,MZ0ENeKD,DC,0.7583160400390625,132.9673309326172,46.54047393798828,221.5981903076172,199.64439392089844,0.3629648336384873,0.15806856089024696,0.12992050197007124
train,MZ0ENeKD,DE,0.597198486328125,61.687774658203125,53.78683090209961,228.0802001953125,153.0,0.10209106750511403,0.30727268554253867,0.22386001373353537
train,MZ0ENeKD,FL,0.7280120849609375,86.06434631347656,58.90279769897461,237.25320434570312,178.4197998046875,0.16330995792426367,0.2344722986876094,0.19880646732006305
train,MZ0ENeKD,GA,0.3779754638671875,55.651344299316406,41.107330322265625,221.5981903076172,112.95539855957031,0.03787562860296823,0.2627048485712889,0.22091724981419764
train,MZ0ENeKD,HI,0.93463134765625,66.57654571533203,47.89800262451172,241.35400390625,146.0380096435547,0.09337068160597572,0.26369142198647394,0.2406209121053301
train,MZ0ENeKD,IA,0.260467529296875,55.17400360107422,45.96417236328125,221.5981903076172,131.48480224609375,0.056988404242149134,0.2898740334581503,0.21637616857744285
train,MZ0ENeKD,ID,0.44232177734375,52.726322174072266,43.15557861328125,221.5981903076172,112.32660675048828,0.05858049688081427,0.3011661398334864,0.24467048897910745
train,MZ0ENeKD,IL,0.399993896484375,67.48723602294922,44.48135757446289,225.3481903076172,129.91400146484375,0.041452621941915464,0.2296092900076121,0.20691853591466683
train,MZ0ENeKD,IN,0.2816314697265625,58.32558059692383,43.93971252441406,221.5981903076172,125.052001953125,0.04768580471123006,0.2672293747791198,0.24604989152645676
train,MZ0ENeKD,KS,0.0559539794921875,49.68212890625,46.882080078125,221.5981903076172,123.19120025634766,0.06255152014740824,0.3332900370755317,0.25970672598605965
train,MZ0ENeKD,KY,0.49285888671875,70.72661590576172,50.3948974609375,240.0102081298828,148.0,0.09652184378384884,0.252888751173893,0.19301491337374893
train,MZ0ENeKD,LA,0.4682769775390625,55.06550216674805,46.14205551147461,228.15640258789062,125.76719665527344,0.05228570608660717,0.2847108385543636,0.25603992268521597
train,MZ0ENeKD,MA,0.640106201171875,82.79164123535156,50.29844665527344,231.19940185546875,152.7371826171875,0.10951411854489952,0.21354177168813968,0.16962954150874948
train,MZ0ENeKD,MD,0.6792755126953125,74.61862182617188,52.2261848449707,227.85960388183594,152.0,0.10323992578143584,0.24611005023387805,0.18937514152241666
train,MZ0ENeKD,ME,0.474395751953125,52.84077072143555,43.93523406982422,237.92999267578125,111.73760223388672,0.05057190965569297,0.2949547857407354,0.22026242852517625
train,MZ0ENeKD,MI,0.670562744140625,75.49337768554688,61.16943359375,224.04800415039062,175.75561981201182,0.16632700324224178,0.25968815916523835,0.19683242032136553
train,MZ0ENeKD,MN,0.4432830810546875,41.43840408325195,38.439762115478516,225.033203125,90.3971939086914,0.03595998355488557,0.34067679059519307,0.22114609527714216
train,MZ0ENeKD,MO,0.4257659912109375,45.08657455444336,38.01130294799805,238.79759216308594,100.42440795898438,0.03159461111258736,0.306502866815831,0.23138233468078223
train,MZ0ENeKD,MS,0.333740234375,56.982662200927734,44.96505355834961,221.5981903076172,116.82140350341797,0.04456760718211799,0.267860379704654,0.21489749138317393
train,MZ0ENeKD,MT,0.1958465576171875,67.26889038085938,48.821739196777344,221.5981903076172,139.4792022705078,0.07614656268382004,0.2506665114775158,0.22810414146239766
train,MZ0ENeKD,NC,0.4915008544921875,73.88086700439453,53.41099166870117,221.5981903076172,149.0,0.09869467366841711,0.24495858176816152,0.17665371888264972
train,MZ0ENeKD,ND,0.0882110595703125,47.001712799072266,38.44752883911133,228.150390625,107.22859954833984,0.02398125679859426,0.2938320680618721,0.26422263140351254
train,MZ0ENeKD,NE,0.22064208984375,38.37473678588867,39.10810089111328,226.66220092773438,92.83279418945312,0.03649463544521889,0.37122171397394044,0.26163581441330597
train,MZ0ENeKD,NH,0.511962890625,58.68964385986328,52.59431838989258,221.5981903076172,147.0,0.09517258629314658,0.3085316364338406,0.191252796100107
train,MZ0ENeKD,NJ,0.490325927734375,51.365150451660156,44.672176361083984,234.4669952392578,117.96700286865234,0.060265852344171006,0.32017035333252986,0.22281582964135893
train,MZ0ENeKD,NM,0.1444244384765625,44.419864654541016,39.5927848815918,221.5981903076172,102.86000061035156,0.035865242282106614,0.32212392467263645,0.23929114961341708
train,MZ0ENeKD,NV,0.2965850830078125,40.0748405456543,38.62388229370117,221.5981903076172,94.76580047607422,0.035445454348250506,0.3484589235738962,0.28714327872648404
train,MZ0ENeKD,NY,0.6147308349609375,65.47623443603516,49.928287506103516,241.57460021972656,144.7572021484375,0.09109271654322944,0.266352396656161,0.2244630489774861
train,MZ0ENeKD,OH,0.272735595703125,60.3239631652832,46.7204704284668,240.27780151367188,133.6986083984375,0.06338382778733583,0.2700275323735308,0.2478546163229746
train,MZ0ENeKD,OK,0.393951416015625,57.010711669921875,44.75557327270508,221.5981903076172,120.61520385742188,0.04861775517397653,0.27533247377879483,0.20421293846134533
train,MZ0ENeKD,OR,0.1981658935546875,43.330482482910156,43.04655456542969,224.19898986816406,114.17320251464844,0.04293135930274601,0.3522237961924668,0.25029132999257275
train,MZ0ENeKD,PA,0.1723480224609375,50.875370025634766,45.508663177490234,224.8118133544922,121.76079559326172,0.06395531055843366,0.3172732069325124,0.2928175964742261
train,MZ0ENeKD,RI,0.6273651123046875,58.654937744140625,52.4874153137207,221.5981903076172,146.8936004638672,0.09516399819827198,0.3086810378783701,0.16413886651868304
train,MZ0ENeKD,SC,0.5027313232421875,57.03532791137695,44.715206146240234,233.5461883544922,127.12540435791016,0.058762159010709136,0.2796392808130202,0.21768834397185116
train,MZ0ENeKD,SD,0.17608642578125,51.402748107910156,40.95940399169922,224.2501983642578,113.99999237060547,0.03550262982443144,0.28283085353295934,0.2883802578228795
train,MZ0ENeKD,TN,0.2999267578125,91.92570495605469,46.855831146240234,221.5981903076172,154.01800537109375,0.11203138622493461,0.1983790239431105,0.2374929832107466
train,MZ0ENeKD,TX,0.5311126708984375,64.84085083007812,49.39393615722656,221.5981903076172,140.40699768066406,0.06762341761853624,0.2564857142640763,0.18806596686775395
train,MZ0ENeKD,UT,0.106414794921875,38.206886291503906,37.18988800048828,221.5981903076172,89.68199920654297,0.030907414364263516,0.35776591369238175,0.2464899354658971
train,MZ0ENeKD,VA,0.5637969970703125,65.94794464111328,51.143924713134766,240.86459350585938,145.40640258789062,0.08797705250638402,0.25789034925784116,0.2057983250489702
train,MZ0ENeKD,VT,0.3908233642578125,46.99978256225586,39.577880859375,225.72457885742188,94.05060577392578,0.04097888435237833,0.30956760445572057,0.22340770868321047
train,MZ0ENeKD,WA,0.232391357421875,51.3029899597168,41.020469665527344,240.93280029296875,107.94380187988281,0.04315588597781577,0.2891696557516355,0.2456883028471863
train,MZ0ENeKD,WI,0.4135589599609375,49.44116973876953,43.49338912963867,232.7679901123047,117.3239974975586,0.045325631618661044,0.3058883469788633,0.22429062421381887
train,MZ0ENeKD,WV,0.615814208984375,60.79014587402344,50.55506896972656,225.10140991210938,139.0,0.08408134085312574,0.28511127032858086,0.20066438165013095
train,MZ0ENeKD,WY,0.0286712646484375,37.62993621826172,34.37009048461914,221.5981903076172,86.67160034179688,0.021333081986270166,0.3331689998626192,0.27676984141753264
train,56aULHvm,AK,0.5748443603515625,84.71819305419922,54.58993911743164,239.73739624023438,169.46221923828125,0.1563722499371927,0.23011022438851803,0.19473768342890102
train,56aULHvm,AL,0.3359832763671875,73.08850860595703,45.15589904785156,221.5981903076172,132.84300231933594,0.05266907185697543,0.22156381070785577,0.22410025504704983
train,56aULHvm,AR,0.2482452392578125,42.41749954223633,39.11723709106445,221.5981903076172,106.70055847167976,0.030020094586640143,0.33392848085167987,0.23931859016904863
train,56aULHvm,AZ,0.129791259765625,40.14687728881836,35.84902572631836,221.5981903076172,91.61499786376953,0.026477292652989655,0.321214534652884,0.2394791261045223
train,56aULHvm,CA,0.571868896484375,73.73454284667969,50.02933883666992,240.96200561523438,149.74520874023438,0.09943688074702402,0.2435313358286915,0.22643658846606274
train,56aULHvm,CO,0.0274505615234375,36.60862350463867,34.38784408569336,221.5981903076172,83.82160186767578,0.02344007405431696,0.34661692360507346,0.24799261299950703
train,56aULHvm,CT,0.4368133544921875,59.96183776855469,51.81696701049805,235.36160278320312,143.04600524902344,0.0895445555284619,0.30320187706862284,0.20480127459707817
train,56aULHvm,DC,0.7583160400390625,132.9673309326172,46.54047393798828,221.5981903076172,199.64439392089844,0.3629648336384873,0.15806856089024696,0.12992050197007124
train,56aULHvm,DE,0.597198486328125,61.687774658203125,53.78683090209961,228.0802001953125,153.0,0.10209106750511403,0.30727268554253867,0.22386001373353537
train,56aULHvm,FL,0.7280120849609375,86.06434631347656,58.90279769897461,237.25320434570312,178.4197998046875,0.16330995792426367,0.2344722986876094,0.19880646732006305
train,56aULHvm,GA,0.3779754638671875,55.651344299316406,41.107330322265625,221.5981903076172,112.95539855957031,0.03787562860296823,0.2627048485712889,0.22091724981419764
train,56aULHvm,HI,0.93463134765625,66.57654571533203,47.89800262451172,241.35400390625,146.0380096435547,0.09337068160597572,0.26369142198647394,0.2406209121053301
train,56aULHvm,IA,0.260467529296875,55.17400360107422,45.96417236328125,221.5981903076172,131.48480224609375,0.056988404242149134,0.2898740334581503,0.21637616857744285
train,56aULHvm,ID,0.44232177734375,52.726322174072266,43.15557861328125,221.5981903076172,112.32660675048828,0.05858049688081427,0.3011661398334864,0.24467048897910745
